time,wx,wy,wz
13.737,2.66,0.52,-0.1
13.737,2.64,0.49,-0.12
13.738,2.63,0.43,-0.14
13.74,2.63,0.33,-0.16
13.742,2.64,0.21,-0.19
13.744,2.65,0.08,-0.22
13.75,2.67,-0.1,-0.25
13.752,2.68,-0.27,-0.28
13.754,2.7,-0.46,-0.32
13.755,2.72,-0.66,-0.35
13.756,2.73,-0.85,-0.39
13.758,2.75,-1.03,-0.42
13.761,2.76,-1.2,-0.46
13.775,2.78,-1.36,-0.49
13.776,2.8,-1.5,-0.53
13.776,2.82,-1.61,-0.56
13.776,2.84,-1.69,-0.59
13.776,2.86,-1.74,-0.62
13.777,2.88,-1.77,-0.64
13.777,2.91,-1.79,-0.67
13.779,2.94,-1.79,-0.68
13.781,2.96,-1.77,-0.69
13.784,2.98,-1.74,-0.69
13.789,2.99,-1.69,-0.69
13.79,2.99,-1.66,-0.69
13.79,2.99,-1.62,-0.68
13.793,2.97,-1.59,-0.67
13.795,2.95,-1.56,-0.66
13.797,2.93,-1.51,-0.65
13.8,2.9,-1.46,-0.63
13.804,2.87,-1.4,-0.6
13.804,2.84,-1.33,-0.57
13.806,2.8,-1.24,-0.54
13.809,2.76,-1.16,-0.5
13.811,2.73,-1.06,-0.45
13.813,2.68,-0.95,-0.4
13.816,2.65,-0.85,-0.35
13.82,2.61,-0.74,-0.3
13.821,2.57,-0.62,-0.25
13.823,2.53,-0.51,-0.21
13.826,2.48,-0.41,-0.16
13.828,2.44,-0.32,-0.13
13.83,2.39,-0.26,-0.08
13.833,2.34,-0.23,-0.04
13.837,2.29,-0.2,0.01
13.837,2.25,-0.18,0.05
13.839,2.21,-0.17,0.08
13.842,2.18,-0.17,0.11
13.844,2.15,-0.16,0.14
13.846,2.11,-0.17,0.16
13.849,2.09,-0.2,0.18
13.851,2.06,-0.23,0.2
13.853,2.05,-0.27,0.22
13.855,2.04,-0.31,0.24
13.858,2.03,-0.36,0.26
13.86,2.02,-0.43,0.27
13.862,2.02,-0.51,0.29
13.865,2.01,-0.61,0.3
13.868,1.99,-0.71,0.32
13.87,1.97,-0.82,0.33
13.872,1.95,-0.93,0.35
13.874,1.93,-1.03,0.36
13.877,1.91,-1.12,0.38
13.879,1.9,-1.21,0.39
13.881,1.89,-1.27,0.39
13.883,1.88,-1.32,0.39
13.886,1.88,-1.36,0.39
13.888,1.87,-1.38,0.39
13.89,1.88,-1.39,0.38
13.894,1.87,-1.39,0.37
13.895,1.86,-1.4,0.36
13.9,1.85,-1.43,0.35
13.901,1.83,-1.47,0.34
13.903,1.81,-1.53,0.34
13.905,1.78,-1.59,0.34
13.925,1.74,-1.66,0.33
13.925,1.71,-1.72,0.33
13.925,1.67,-1.78,0.32
13.926,1.63,-1.84,0.31
13.926,1.6,-1.89,0.3
13.926,1.56,-1.94,0.29
13.926,1.53,-1.98,0.29
13.926,1.5,-2.01,0.28
13.926,1.47,-2.05,0.26
13.928,1.45,-2.07,0.25
13.93,1.42,-2.08,0.24
13.934,1.39,-2.09,0.22
13.936,1.36,-2.1,0.21
13.938,1.34,-2.1,0.2
13.939,1.31,-2.09,0.2
13.942,1.27,-2.07,0.18
13.944,1.24,-2.05,0.17
13.947,1.2,-2.02,0.16
13.949,1.15,-1.98,0.15
13.964,1.1,-1.94,0.15
13.964,1.05,-1.9,0.14
13.965,0.99,-1.85,0.14
13.965,0.93,-1.79,0.15
13.965,0.87,-1.73,0.16
13.965,0.8,-1.66,0.17
13.965,0.73,-1.6,0.18
13.968,0.66,-1.53,0.19
13.97,0.59,-1.46,0.21
13.972,0.52,-1.39,0.22
13.974,0.45,-1.32,0.24
13.976,0.38,-1.27,0.25
13.979,0.31,-1.2,0.27
13.981,0.24,-1.14,0.29
13.984,0.18,-1.07,0.31
13.986,0.11,-1.01,0.33
13.988,0.05,-0.95,0.35
13.991,-0.02,-0.9,0.38
13.994,-0.08,-0.86,0.41
13.995,-0.14,-0.82,0.44
13.998,-0.21,-0.79,0.47
14,-0.27,-0.76,0.5
14.002,-0.33,-0.74,0.52
14.005,-0.38,-0.71,0.55
14.007,-0.44,-0.7,0.57
14.009,-0.5,-0.68,0.59
14.012,-0.55,-0.67,0.6
14.018,-0.6,-0.65,0.62
14.018,-0.66,-0.65,0.63
14.019,-0.71,-0.64,0.64
14.021,-0.76,-0.64,0.65
14.023,-0.81,-0.63,0.66
14.026,-0.86,-0.62,0.67
14.028,-0.92,-0.61,0.68
14.046,-0.98,-0.61,0.69
14.046,-1.04,-0.61,0.7
14.046,-1.09,-0.62,0.71
14.047,-1.15,-0.64,0.71
14.047,-1.21,-0.67,0.72
14.047,-1.27,-0.7,0.72
14.047,-1.33,-0.74,0.73
14.047,-1.39,-0.78,0.72
14.049,-1.44,-0.82,0.72
14.051,-1.49,-0.86,0.71
14.054,-1.53,-0.9,0.7
14.056,-1.57,-0.94,0.69
14.058,-1.61,-0.98,0.66
14.06,-1.64,-1.02,0.63
14.063,-1.67,-1.05,0.59
14.065,-1.69,-1.08,0.55
14.068,-1.71,-1.1,0.49
14.071,-1.72,-1.12,0.44
14.073,-1.72,-1.15,0.38
14.075,-1.72,-1.19,0.31
14.077,-1.72,-1.23,0.25
14.079,-1.71,-1.29,0.19
14.082,-1.69,-1.37,0.13
14.084,-1.67,-1.46,0.07
14.086,-1.64,-1.57,0.02
14.089,-1.59,-1.71,-0.03
14.091,-1.52,-1.85,-0.08
14.094,-1.44,-1.99,-0.13
14.095,-1.33,-2.13,-0.18
14.098,-1.19,-2.26,-0.22
14.1,-1.04,-2.38,-0.26
14.104,-0.86,-2.48,-0.3
14.105,-0.66,-2.53,-0.34
14.107,-0.46,-2.55,-0.37
14.11,-0.24,-2.52,-0.38
14.112,-0.02,-2.44,-0.38
14.115,0.2,-2.3,-0.37
14.121,0.42,-2.12,-0.33
14.122,0.62,-1.87,-0.29
14.123,0.8,-1.6,-0.22
14.124,0.95,-1.3,-0.15
14.126,1.07,-1.01,-0.06
14.128,1.17,-0.72,0.03
14.136,1.23,-0.46,0.12
14.136,1.27,-0.2,0.22
14.137,1.28,0.04,0.31
14.138,1.29,0.22,0.38
14.14,1.28,0.4,0.45
14.142,1.26,0.54,0.51
14.146,1.24,0.63,0.57
14.162,1.21,0.7,0.62
14.163,1.18,0.72,0.67
14.163,1.13,0.71,0.7
14.163,1.08,0.66,0.74
14.163,1.03,0.57,0.78
14.164,0.97,0.44,0.81
14.164,0.91,0.27,0.84
14.165,0.86,0.07,0.87
14.166,0.81,-0.15,0.89
14.168,0.76,-0.39,0.91
14.172,0.71,-0.64,0.91
14.173,0.67,-0.88,0.91
14.175,0.62,-1.07,0.9
14.177,0.57,-1.25,0.88
14.179,0.51,-1.39,0.85
14.182,0.45,-1.48,0.81
14.184,0.38,-1.51,0.76
14.188,0.3,-1.46,0.72
14.19,0.18,-1.31,0.68
14.192,0.04,-1.07,0.64
14.194,-0.14,-0.73,0.62
14.195,-0.35,-0.33,0.6
14.198,-0.6,0.13,0.59
14.2,-0.87,0.63,0.58
14.203,-1.17,1.14,0.59
14.205,-1.48,1.61,0.59
14.207,-1.77,2.04,0.59
14.209,-2.03,2.4,0.59
14.212,-2.24,2.7,0.59
14.214,-2.41,2.96,0.57
14.216,-2.51,3.18,0.54
14.219,-2.53,3.36,0.5
14.221,-2.48,3.51,0.44
14.223,-2.36,3.59,0.38
14.226,-2.19,3.6,0.3
14.228,-1.97,3.5,0.21
14.231,-1.72,3.24,0.12
14.234,-1.43,2.79,0.01
14.235,-1.12,2.15,-0.11
14.241,-0.77,1.33,-0.24
14.241,-0.4,0.37,-0.38
14.242,-0.04,-0.6,-0.48
14.244,0.25,-1.42,-0.54
14.247,0.47,-2.01,-0.56
14.249,0.61,-2.37,-0.55
14.253,0.69,-2.55,-0.51
14.256,0.72,-2.57,-0.45
14.256,0.7,-2.52,-0.36
14.258,0.64,-2.41,-0.24
14.261,0.54,-2.28,-0.11
14.263,0.41,-2.13,0.04
14.269,0.27,-1.96,0.19
14.271,0.09,-1.77,0.33
14.272,-0.09,-1.56,0.47
14.273,-0.29,-1.31,0.6
14.275,-0.5,-1.03,0.71
14.277,-0.7,-0.73,0.8
14.279,-0.89,-0.38,0.87
14.293,-1.07,-0.02,0.9
14.294,-1.23,0.36,0.92
14.294,-1.37,0.73,0.92
14.294,-1.5,1.06,0.91
14.294,-1.61,1.36,0.9
14.294,-1.72,1.62,0.89
14.296,-1.82,1.82,0.89
14.298,-1.93,1.98,0.9
14.3,-2.02,2.12,0.91
14.303,-2.12,2.22,0.91
14.306,-2.21,2.28,0.91
14.307,-2.29,2.32,0.91
14.309,-2.37,2.34,0.9
14.312,-2.43,2.33,0.89
14.314,-2.48,2.3,0.87
14.316,-2.52,2.23,0.85
14.319,-2.53,2.14,0.82
14.321,-2.51,2.04,0.78
14.323,-2.47,1.93,0.73
14.326,-2.4,1.79,0.68
14.328,-2.3,1.66,0.62
14.33,-2.18,1.51,0.56
14.334,-2.04,1.33,0.49
14.335,-1.89,1.15,0.42
14.337,-1.73,0.93,0.35
14.34,-1.58,0.7,0.28
14.342,-1.44,0.47,0.23
14.344,-1.3,0.23,0.18
14.346,-1.18,0.01,0.15
14.349,-1.08,-0.2,0.12
14.352,-0.99,-0.38,0.1
14.356,-0.92,-0.53,0.09
14.357,-0.88,-0.63,0.08
14.358,-0.85,-0.7,0.08
14.361,-0.84,-0.75,0.09
14.363,-0.84,-0.78,0.1
14.365,-0.85,-0.77,0.11
14.368,-0.87,-0.74,0.13
14.37,-0.9,-0.69,0.15
14.372,-0.94,-0.62,0.17
14.375,-0.98,-0.52,0.19
14.377,-1.03,-0.43,0.21
14.379,-1.09,-0.32,0.24
14.383,-1.15,-0.2,0.27
14.384,-1.22,-0.09,0.3
14.386,-1.28,0.03,0.33
14.39,-1.34,0.16,0.36
14.391,-1.39,0.28,0.4
14.395,-1.45,0.4,0.43
14.396,-1.5,0.51,0.45
14.403,-1.54,0.6,0.48
14.403,-1.58,0.69,0.5
14.403,-1.62,0.75,0.51
14.413,-1.65,0.81,0.52
14.413,-1.67,0.83,0.53
14.414,-1.69,0.85,0.53
14.414,-1.69,0.87,0.53
14.414,-1.69,0.91,0.53
14.428,-1.68,0.93,0.53
14.428,-1.66,0.94,0.52
14.429,-1.64,0.96,0.51
14.429,-1.62,0.97,0.49
14.429,-1.6,0.96,0.48
14.429,-1.57,0.95,0.46
14.431,-1.55,0.93,0.44
14.433,-1.53,0.91,0.42
14.435,-1.51,0.88,0.4
14.439,-1.49,0.86,0.37
14.44,-1.47,0.83,0.34
14.442,-1.44,0.8,0.31
14.444,-1.42,0.78,0.28
14.446,-1.39,0.75,0.25
14.449,-1.36,0.73,0.22
14.451,-1.34,0.7,0.2
14.454,-1.3,0.68,0.18
14.456,-1.27,0.66,0.16
14.458,-1.24,0.64,0.14
14.461,-1.21,0.62,0.13
14.463,-1.19,0.6,0.12
14.466,-1.17,0.57,0.12
14.468,-1.16,0.54,0.11
14.471,-1.14,0.52,0.1
14.472,-1.13,0.5,0.1
14.475,-1.12,0.48,0.09
14.477,-1.12,0.47,0.08
14.479,-1.11,0.47,0.08
14.482,-1.1,0.48,0.07
14.484,-1.1,0.49,0.07
14.487,-1.09,0.52,0.07
14.489,-1.08,0.55,0.07
14.491,-1.08,0.59,0.08
14.494,-1.08,0.63,0.08
14.496,-1.07,0.67,0.08
14.498,-1.07,0.73,0.08
14.5,-1.07,0.79,0.08
14.503,-1.07,0.84,0.08
14.506,-1.07,0.89,0.08
14.507,-1.07,0.93,0.07
14.509,-1.08,0.96,0.07
14.512,-1.09,0.97,0.07
14.514,-1.1,0.97,0.07
14.517,-1.11,0.95,0.07
14.519,-1.12,0.93,0.07
14.524,-1.13,0.89,0.07
14.524,-1.15,0.85,0.07
14.526,-1.16,0.81,0.07
14.528,-1.17,0.75,0.08
14.53,-1.18,0.7,0.08
14.533,-1.2,0.65,0.08
14.535,-1.21,0.6,0.08
14.538,-1.22,0.56,0.08
14.54,-1.23,0.52,0.08
14.542,-1.24,0.5,0.07
14.545,-1.25,0.49,0.07
14.547,-1.26,0.49,0.06
14.553,-1.27,0.5,0.06
14.554,-1.28,0.53,0.05
14.556,-1.3,0.56,0.05
14.562,-1.31,0.58,0.04
14.562,-1.31,0.61,0.04
14.562,-1.32,0.64,0.03
14.563,-1.33,0.67,0.03
14.578,-1.33,0.7,0.02
14.578,-1.34,0.72,0.02
14.579,-1.35,0.75,0.01
14.579,-1.36,0.77,0
14.579,-1.37,0.8,0
14.579,-1.38,0.8,-0.01
14.58,-1.39,0.81,-0.02
14.582,-1.4,0.81,-0.03
14.584,-1.41,0.81,-0.04
14.586,-1.42,0.8,-0.05
14.589,-1.43,0.79,-0.06
14.593,-1.43,0.78,-0.07
14.594,-1.43,0.77,-0.08
14.595,-1.42,0.76,-0.09
14.598,-1.4,0.74,-0.1
14.6,-1.39,0.73,-0.12
14.602,-1.36,0.71,-0.14
14.606,-1.33,0.7,-0.16
14.607,-1.3,0.69,-0.18
14.609,-1.26,0.67,-0.2
14.612,-1.22,0.66,-0.23
14.614,-1.18,0.66,-0.26
14.616,-1.13,0.65,-0.28
14.619,-1.09,0.66,-0.31
14.623,-1.04,0.66,-0.34
14.624,-0.99,0.67,-0.37
14.626,-0.95,0.69,-0.4
14.628,-0.9,0.71,-0.43
14.631,-0.86,0.73,-0.44
14.633,-0.82,0.76,-0.45
14.635,-0.78,0.77,-0.46
14.638,-0.75,0.81,-0.46
14.64,-0.72,0.82,-0.45
14.642,-0.69,0.84,-0.43
14.645,-0.67,0.85,-0.41
14.647,-0.64,0.84,-0.38
14.65,-0.62,0.84,-0.36
14.651,-0.6,0.82,-0.33
14.654,-0.58,0.78,-0.3
14.656,-0.57,0.74,-0.28
14.659,-0.55,0.7,-0.25
14.661,-0.53,0.64,-0.23
14.663,-0.52,0.57,-0.22
14.666,-0.49,0.5,-0.2
14.668,-0.47,0.43,-0.19
14.672,-0.45,0.34,-0.19
14.673,-0.42,0.25,-0.18
14.675,-0.4,0.14,-0.17
14.677,-0.38,0.04,-0.15
14.68,-0.36,-0.06,-0.14
14.682,-0.34,-0.16,-0.12
14.687,-0.32,-0.25,-0.1
14.688,-0.3,-0.34,-0.08
14.689,-0.28,-0.41,-0.05
14.691,-0.26,-0.46,-0.02
14.694,-0.24,-0.49,0.02
14.696,-0.21,-0.49,0.05
14.698,-0.18,-0.47,0.08
14.713,-0.14,-0.42,0.11
14.713,-0.09,-0.36,0.13
14.713,-0.02,-0.28,0.15
14.714,0.05,-0.2,0.16
14.714,0.14,-0.12,0.15
14.714,0.23,-0.03,0.14
14.715,0.34,0.04,0.12
14.717,0.45,0.1,0.09
14.719,0.56,0.13,0.05
14.722,0.66,0.13,0.01
14.724,0.76,0.13,-0.03
14.726,0.87,0.1,-0.06
14.728,0.97,0.08,-0.08
14.73,1.08,0.07,-0.1
14.733,1.2,0.05,-0.12
14.735,1.31,0.02,-0.15
14.738,1.43,0.01,-0.18
14.741,1.55,-0.03,-0.22
14.742,1.68,-0.08,-0.25
14.744,1.81,-0.13,-0.29
14.747,1.94,-0.18,-0.33
14.749,2.08,-0.22,-0.35
14.751,2.22,-0.24,-0.38
14.754,2.36,-0.25,-0.4
14.756,2.5,-0.24,-0.43
14.758,2.64,-0.23,-0.46
14.761,2.77,-0.19,-0.48
14.763,2.89,-0.14,-0.49
14.766,3,-0.08,-0.5
14.768,3.09,-0.01,-0.5
14.77,3.18,0.07,-0.48
14.773,3.24,0.15,-0.45
14.775,3.29,0.22,-0.41
14.777,3.32,0.29,-0.36
14.78,3.34,0.37,-0.31
14.782,3.34,0.44,-0.25
14.788,3.32,0.49,-0.2
14.789,3.29,0.53,-0.15
14.789,3.24,0.56,-0.11
14.795,3.18,0.57,-0.08
14.796,3.11,0.58,-0.04
14.796,3.03,0.58,-0.02
14.798,2.94,0.57,0
14.81,2.85,0.57,0.02
14.81,2.77,0.59,0.03
14.811,2.69,0.62,0.04
14.811,2.63,0.65,0.03
14.811,2.57,0.67,0.02
14.813,2.54,0.67,0
14.814,2.51,0.66,-0.01
14.817,2.51,0.62,-0.03
14.819,2.52,0.55,-0.06
14.821,2.55,0.46,-0.09
14.824,2.59,0.33,-0.12
14.826,2.63,0.18,-0.16
14.828,2.69,0.01,-0.19
14.831,2.75,-0.18,-0.24
14.833,2.8,-0.38,-0.28
14.835,2.86,-0.61,-0.33
14.838,2.91,-0.82,-0.37
14.841,2.96,-1.04,-0.42
14.842,3,-1.25,-0.47
14.844,3.03,-1.43,-0.51
14.847,3.06,-1.61,-0.56
14.849,3.08,-1.78,-0.61
14.852,3.1,-1.92,-0.64
14.855,3.12,-2.03,-0.67
14.857,3.12,-2.11,-0.69
14.859,3.13,-2.17,-0.71
14.861,3.12,-2.2,-0.73
14.863,3.12,-2.21,-0.74
14.866,3.1,-2.19,-0.75
14.868,3.09,-2.15,-0.75
14.87,3.07,-2.1,-0.75
14.873,3.04,-2.02,-0.74
14.875,3.02,-1.93,-0.72
14.877,2.99,-1.8,-0.7
14.88,2.97,-1.66,-0.67
14.882,2.93,-1.52,-0.65
14.884,2.9,-1.36,-0.61
14.887,2.86,-1.2,-0.57
14.889,2.81,-1.04,-0.53
14.892,2.77,-0.87,-0.48
14.895,2.72,-0.69,-0.43
14.896,2.66,-0.52,-0.39
14.898,2.6,-0.36,-0.34
14.901,2.54,-0.21,-0.3
14.903,2.49,-0.06,-0.25
14.906,2.42,0.07,-0.2
14.909,2.36,0.17,-0.15
14.91,2.28,0.26,-0.1
14.912,2.21,0.31,-0.04
14.915,2.15,0.34,0.01
14.917,2.08,0.35,0.07
14.919,2.01,0.36,0.12
14.921,1.95,0.35,0.16
14.924,1.9,0.33,0.19
14.926,1.85,0.32,0.22
14.928,1.82,0.31,0.23
14.931,1.79,0.31,0.24
14.933,1.77,0.31,0.23
14.939,1.76,0.3,0.23
14.939,1.75,0.28,0.23
14.946,1.75,0.24,0.24
14.946,1.75,0.17,0.24
14.946,1.74,0.07,0.25
14.947,1.72,-0.06,0.26
14.95,1.71,-0.2,0.27
14.967,1.69,-0.35,0.28
14.968,1.68,-0.49,0.28
14.968,1.67,-0.62,0.28
14.968,1.67,-0.72,0.27
14.969,1.67,-0.8,0.26
14.969,1.68,-0.87,0.24
14.969,1.7,-0.92,0.22
14.969,1.71,-0.97,0.19
14.97,1.73,-1.01,0.17
14.973,1.75,-1.07,0.14
14.975,1.76,-1.14,0.11
14.977,1.76,-1.18,0.08
14.979,1.77,-1.24,0.06
14.982,1.77,-1.31,0.03
14.985,1.77,-1.38,0.01
14.987,1.76,-1.45,0
14.989,1.75,-1.51,-0.01
14.992,1.73,-1.57,-0.02
14.995,1.72,-1.63,-0.03
14.996,1.7,-1.69,-0.04
14.999,1.69,-1.73,-0.05
15.001,1.66,-1.78,-0.06
15.003,1.64,-1.81,-0.07
15.005,1.61,-1.84,-0.08
15.008,1.58,-1.86,-0.08
15.01,1.54,-1.88,-0.08
15.013,1.5,-1.89,-0.08
15.015,1.46,-1.91,-0.08
15.017,1.41,-1.91,-0.08
15.02,1.36,-1.9,-0.08
15.022,1.3,-1.88,-0.08
15.024,1.24,-1.86,-0.07
15.026,1.17,-1.83,-0.06
15.029,1.1,-1.79,-0.05
15.032,1.03,-1.74,-0.04
15.034,0.96,-1.68,-0.02
15.04,0.88,-1.62,-0.01
15.04,0.8,-1.56,0.01
15.043,0.72,-1.49,0.04
15.043,0.64,-1.41,0.06
15.046,0.56,-1.34,0.09
15.048,0.48,-1.26,0.11
15.05,0.4,-1.19,0.14
15.072,0.32,-1.11,0.17
15.073,0.24,-1.04,0.2
15.073,0.16,-0.97,0.23
15.073,0.08,-0.91,0.26
15.073,0,-0.85,0.29
15.074,-0.08,-0.8,0.32
15.074,-0.16,-0.76,0.35
15.074,-0.24,-0.72,0.39
15.074,-0.31,-0.69,0.42
15.074,-0.38,-0.67,0.46
15.076,-0.45,-0.66,0.49
15.078,-0.51,-0.64,0.53
15.08,-0.58,-0.62,0.56
15.082,-0.64,-0.6,0.59
15.086,-0.7,-0.56,0.62
15.087,-0.75,-0.53,0.64
15.095,-0.8,-0.5,0.67
15.096,-0.84,-0.48,0.69
15.099,-0.89,-0.46,0.71
15.1,-0.94,-0.44,0.73
15.1,-0.99,-0.41,0.75
15.101,-1.04,-0.39,0.77
15.104,-1.08,-0.38,0.79
15.106,-1.14,-0.37,0.81
15.111,-1.2,-0.36,0.83
15.111,-1.26,-0.36,0.84
15.112,-1.33,-0.36,0.86
15.115,-1.39,-0.37,0.87
15.117,-1.46,-0.38,0.87
15.119,-1.53,-0.38,0.88
15.122,-1.59,-0.39,0.88
15.125,-1.66,-0.39,0.88
15.127,-1.71,-0.39,0.87
15.129,-1.76,-0.39,0.86
15.131,-1.79,-0.39,0.85
15.133,-1.82,-0.38,0.82
15.136,-1.82,-0.38,0.79
15.138,-1.81,-0.36,0.76
15.141,-1.78,-0.35,0.73
15.143,-1.74,-0.35,0.69
15.145,-1.67,-0.35,0.65
15.147,-1.6,-0.38,0.6
15.15,-1.51,-0.43,0.55
15.157,-1.41,-0.51,0.5
15.158,-1.3,-0.64,0.44
15.158,-1.18,-0.78,0.39
15.159,-1.07,-0.94,0.34
15.162,-0.95,-1.12,0.29
15.163,-0.83,-1.3,0.24
15.166,-0.71,-1.45,0.21
15.182,-0.59,-1.58,0.18
15.182,-0.48,-1.67,0.16
15.182,-0.37,-1.72,0.14
15.183,-0.26,-1.74,0.13
15.183,-0.16,-1.71,0.13
15.183,-0.06,-1.66,0.14
15.183,0.03,-1.57,0.15
15.186,0.12,-1.45,0.16
15.187,0.2,-1.31,0.18
15.19,0.28,-1.14,0.21
15.193,0.35,-0.97,0.24
15.195,0.42,-0.79,0.27
15.196,0.48,-0.61,0.29
15.198,0.54,-0.42,0.32
15.2,0.59,-0.25,0.34
15.203,0.64,-0.1,0.35
15.205,0.69,0.03,0.36
15.208,0.73,0.14,0.35
15.21,0.76,0.22,0.34
15.212,0.79,0.28,0.33
15.215,0.82,0.31,0.3
15.217,0.83,0.31,0.28
15.22,0.83,0.29,0.25
15.222,0.82,0.24,0.23
15.225,0.8,0.18,0.21
15.228,0.77,0.09,0.19
15.229,0.74,-0.02,0.18
15.231,0.7,-0.15,0.17
15.233,0.66,-0.29,0.16
15.236,0.63,-0.45,0.16
15.238,0.59,-0.58,0.16
15.24,0.56,-0.72,0.15
15.243,0.52,-0.84,0.15
15.245,0.48,-0.94,0.15
15.247,0.44,-1.01,0.16
15.25,0.39,-1.06,0.18
15.253,0.34,-1.08,0.2
15.255,0.29,-1.06,0.23
15.257,0.22,-0.98,0.27
15.26,0.14,-0.83,0.31
15.261,0.02,-0.62,0.36
15.264,-0.12,-0.34,0.4
15.266,-0.3,0.01,0.44
15.268,-0.52,0.4,0.49
15.271,-0.76,0.81,0.52
15.273,-1.03,1.22,0.54
15.275,-1.32,1.57,0.54
15.278,-1.62,1.89,0.53
15.28,-1.9,2.14,0.51
15.283,-2.16,2.34,0.49
15.285,-2.38,2.49,0.46
15.292,-2.54,2.62,0.42
15.292,-2.66,2.74,0.37
15.293,-2.71,2.84,0.31
15.295,-2.67,2.91,0.25
15.296,-2.54,2.94,0.18
15.299,-2.31,2.9,0.11
15.317,-1.99,2.73,0.03
15.318,-1.6,2.41,-0.08
15.318,-1.15,1.93,-0.21
15.318,-0.66,1.31,-0.34
15.32,-0.16,0.64,-0.48
15.321,0.29,0.01,-0.61
15.321,0.68,-0.48,-0.71
15.321,0.95,-0.77,-0.74
15.321,1.13,-0.91,-0.73
15.322,1.21,-0.94,-0.66
15.325,1.2,-0.9,-0.55
15.327,1.12,-0.82,-0.41
15.329,0.97,-0.71,-0.24
15.331,0.77,-0.62,-0.06
15.333,0.53,-0.55,0.13
15.335,0.27,-0.51,0.31
15.338,0.01,-0.47,0.48
15.341,-0.25,-0.44,0.64
15.343,-0.49,-0.42,0.79
15.345,-0.7,-0.4,0.93
15.347,-0.87,-0.39,1.05
15.349,-1.01,-0.38,1.14
15.352,-1.11,-0.37,1.22
15.355,-1.19,-0.34,1.27
15.357,-1.24,-0.26,1.29
15.359,-1.28,-0.1,1.29
15.361,-1.32,0.12,1.25
15.364,-1.38,0.4,1.19
15.366,-1.46,0.71,1.12
15.368,-1.57,1.04,1.05
15.37,-1.69,1.36,0.99
15.373,-1.82,1.65,0.94
15.377,-1.97,1.89,0.91
15.378,-2.1,2.09,0.88
15.38,-2.23,2.25,0.85
15.383,-2.35,2.37,0.83
15.385,-2.45,2.45,0.8
15.387,-2.53,2.49,0.77
15.39,-2.59,2.49,0.74
15.392,-2.62,2.45,0.7
15.395,-2.63,2.37,0.66
15.396,-2.61,2.27,0.61
15.399,-2.57,2.14,0.56
15.401,-2.5,1.98,0.51
15.408,-2.41,1.8,0.46
15.409,-2.31,1.61,0.41
15.409,-2.19,1.42,0.36
15.41,-2.06,1.23,0.33
15.413,-1.94,1.02,0.29
15.415,-1.81,0.8,0.27
15.417,-1.7,0.59,0.25
15.434,-1.6,0.38,0.24
15.435,-1.5,0.19,0.23
15.435,-1.42,0.03,0.23
15.435,-1.35,-0.09,0.23
15.435,-1.3,-0.18,0.24
15.435,-1.26,-0.24,0.24
15.435,-1.24,-0.27,0.25
15.437,-1.23,-0.28,0.25
15.438,-1.23,-0.26,0.25
15.44,-1.24,-0.24,0.25
15.444,-1.26,-0.2,0.25
15.445,-1.29,-0.15,0.25
15.447,-1.33,-0.1,0.25
15.45,-1.36,-0.06,0.25
15.452,-1.4,-0.01,0.26
15.455,-1.43,0.05,0.27
15.456,-1.46,0.12,0.28
15.459,-1.49,0.21,0.29
15.461,-1.52,0.3,0.3
15.463,-1.54,0.4,0.31
15.466,-1.56,0.49,0.31
15.468,-1.59,0.58,0.32
15.471,-1.6,0.67,0.32
15.473,-1.62,0.75,0.32
15.475,-1.64,0.83,0.33
15.478,-1.66,0.92,0.33
15.484,-1.68,0.99,0.33
15.485,-1.71,1.04,0.33
15.485,-1.73,1.09,0.33
15.487,-1.74,1.13,0.33
15.489,-1.76,1.16,0.33
15.492,-1.76,1.19,0.33
15.495,-1.77,1.22,0.33
15.496,-1.78,1.24,0.33
15.499,-1.78,1.27,0.32
15.501,-1.78,1.29,0.32
15.504,-1.78,1.3,0.32
15.505,-1.77,1.31,0.32
15.508,-1.76,1.32,0.31
15.51,-1.75,1.32,0.31
15.513,-1.73,1.31,0.3
15.515,-1.71,1.29,0.29
15.517,-1.69,1.26,0.28
15.519,-1.66,1.24,0.27
15.522,-1.64,1.21,0.26
15.524,-1.61,1.19,0.25
15.527,-1.58,1.16,0.24
15.529,-1.55,1.12,0.23
15.532,-1.52,1.09,0.21
15.534,-1.49,1.04,0.2
15.536,-1.46,1,0.19
15.54,-1.43,0.95,0.18
15.541,-1.4,0.91,0.17
15.548,-1.38,0.86,0.16
15.548,-1.37,0.82,0.15
15.548,-1.35,0.78,0.13
15.55,-1.33,0.75,0.11
15.552,-1.31,0.72,0.09
15.566,-1.29,0.7,0.07
15.567,-1.27,0.7,0.05
15.567,-1.26,0.7,0.04
15.567,-1.24,0.71,0.02
15.567,-1.23,0.73,0.01
15.568,-1.22,0.75,0
15.569,-1.22,0.78,-0.02
15.571,-1.21,0.82,-0.02
15.574,-1.21,0.85,-0.03
15.576,-1.2,0.87,-0.04
15.579,-1.21,0.91,-0.04
15.581,-1.21,0.94,-0.04
15.582,-1.22,0.96,-0.04
15.584,-1.22,0.98,-0.04
15.587,-1.23,0.99,-0.04
15.589,-1.24,0.99,-0.04
15.592,-1.25,0.99,-0.03
15.595,-1.26,0.98,-0.03
15.596,-1.27,0.96,-0.02
15.598,-1.28,0.93,-0.02
15.601,-1.29,0.89,-0.02
15.603,-1.31,0.85,-0.01
