time,wx,wy,wz
1.865,-1.07,0.90,-1.17
1.867,-0.98,0.86,-1.19
1.870,-0.88,0.83,-1.22
1.872,-0.79,0.76,-1.24
1.875,-0.71,0.70,-1.26
1.876,-0.64,0.63,-1.28
1.879,-0.60,0.55,-1.30
1.881,-0.58,0.47,-1.30
1.883,-0.56,0.38,-1.30
1.886,-0.52,0.25,-1.29
1.888,-0.49,0.09,-1.28
1.891,-0.45,-0.07,-1.25
1.893,-0.45,-0.20,-1.24
1.895,-0.47,-0.32,-1.21
1.897,-0.53,-0.34,-1.15
1.900,-0.58,-0.34,-1.08
1.902,-0.61,-0.30,-1.01
1.905,-0.62,-0.21,-0.93
1.907,-0.63,-0.08,-0.86
1.909,-0.63,0.10,-0.79
1.911,-0.60,0.28,-0.74
1.914,-0.57,0.48,-0.69
1.916,-0.55,0.65,-0.65
1.918,-0.51,0.80,-0.62
1.921,-0.48,0.95,-0.59
1.923,-0.44,1.07,-0.56
1.925,-0.41,1.17,-0.54
1.928,-0.41,1.26,-0.53
1.930,-0.39,1.36,-0.53
1.932,-0.40,1.43,-0.53
1.935,-0.40,1.50,-0.53
1.937,-0.39,1.54,-0.54
1.940,-0.41,1.58,-0.55
1.942,-0.41,1.61,-0.54
1.944,-0.41,1.62,-0.53
1.946,-0.40,1.62,-0.51
1.949,-0.38,1.62,-0.48
1.951,-0.37,1.64,-0.45
1.953,-0.38,1.62,-0.43
1.956,-0.43,1.55,-0.38
1.958,-0.47,1.49,-0.34
1.960,-0.48,1.49,-0.31
1.963,-0.47,1.52,-0.29
1.965,-0.45,1.57,-0.31
1.969,-0.42,1.61,-0.33
1.970,-0.39,1.67,-0.36
1.973,-0.36,1.74,-0.37
1.976,-0.31,1.79,-0.39
1.977,-0.27,1.82,-0.40
1.979,-0.28,1.83,-0.41
1.981,-0.32,1.83,-0.42
1.984,-0.39,1.81,-0.41
1.986,-0.45,1.80,-0.41
1.989,-0.50,1.80,-0.41
1.991,-0.56,1.78,-0.41
1.993,-0.61,1.78,-0.42
1.995,-0.64,1.79,-0.44
1.998,-0.66,1.78,-0.50
2.000,-0.66,1.72,-0.62
2.002,-0.62,1.70,-0.77
2.005,-0.57,1.73,-0.92
2.007,-0.53,1.80,-1.06
2.009,-0.51,1.88,-1.15
2.011,-0.53,1.89,-1.20
2.014,-0.56,1.82,-1.21
2.016,-0.64,1.71,-1.19
2.018,-0.70,1.56,-1.14
2.021,-0.75,1.40,-1.05
2.023,-0.79,1.25,-0.95
2.025,-0.80,1.16,-0.85
2.028,-0.80,1.08,-0.77
2.030,-0.80,1.06,-0.69
2.032,-0.77,1.08,-0.63
2.035,-0.74,1.08,-0.57
2.037,-0.70,1.12,-0.52
2.040,-0.67,1.15,-0.49
2.042,-0.65,1.15,-0.47
2.044,-0.63,1.18,-0.44
2.047,-0.61,1.19,-0.42
2.049,-0.61,1.19,-0.39
2.052,-0.59,1.19,-0.38
2.053,-0.59,1.18,-0.36
2.056,-0.57,1.18,-0.35
2.058,-0.55,1.18,-0.33
2.060,-0.54,1.20,-0.33
2.063,-0.51,1.21,-0.32
2.065,-0.49,1.25,-0.30
2.068,-0.47,1.29,-0.28
2.070,-0.45,1.33,-0.26
2.073,-0.43,1.39,-0.24
2.076,-0.40,1.45,-0.21
2.077,-0.40,1.50,-0.18
2.079,-0.39,1.54,-0.16
2.081,-0.38,1.56,-0.13
2.084,-0.39,1.56,-0.10
2.086,-0.39,1.57,-0.06
2.090,-0.40,1.58,-0.04
2.091,-0.41,1.58,-0.03
2.093,-0.40,1.58,-0.02
2.096,-0.39,1.55,-0.01
2.098,-0.40,1.52,-0.01
2.100,-0.41,1.47,-0.00
2.102,-0.41,1.43,0.01
2.105,-0.40,1.40,0.03
2.107,-0.39,1.38,0.05
2.109,-0.40,1.34,0.07
2.112,-0.40,1.30,0.11
2.114,-0.38,1.28,0.16
2.116,-0.37,1.24,0.21
2.119,-0.34,1.21,0.25
2.121,-0.33,1.16,0.29
2.124,-0.31,1.10,0.31
2.126,-0.28,1.04,0.33
2.128,-0.26,0.99,0.35
2.131,-0.23,0.95,0.35
2.133,-0.22,0.92,0.35
2.136,-0.22,0.90,0.35
2.137,-0.19,0.89,0.35
2.140,-0.18,0.88,0.35
2.142,-0.17,0.88,0.35
2.144,-0.17,0.89,0.36
2.146,-0.15,0.89,0.37
2.149,-0.14,0.91,0.38
2.151,-0.14,0.92,0.39
2.153,-0.13,0.92,0.40
2.156,-0.13,0.92,0.41
2.158,-0.13,0.91,0.41
2.161,-0.13,0.91,0.42
2.163,-0.11,0.90,0.42
2.165,-0.09,0.89,0.42
2.167,-0.09,0.87,0.43
2.170,-0.06,0.84,0.44
2.172,-0.07,0.82,0.44
2.176,-0.04,0.79,0.44
2.177,-0.01,0.74,0.44
2.179,-0.01,0.71,0.45
2.181,0.01,0.67,0.47
2.184,0.03,0.62,0.47
2.186,0.03,0.59,0.45
2.188,0.02,0.55,0.42
2.191,0.01,0.54,0.38
2.193,-0.00,0.56,0.32
2.196,-0.02,0.61,0.26
2.198,-0.02,0.67,0.21
2.200,-0.02,0.72,0.17
2.202,-0.03,0.76,0.12
2.205,-0.03,0.76,0.07
2.209,-0.04,0.73,0.00
2.209,-0.08,0.70,-0.06
2.212,-0.11,0.68,-0.13
2.214,-0.14,0.65,-0.18
2.216,-0.16,0.63,-0.21
2.219,-0.18,0.64,-0.23
2.221,-0.19,0.66,-0.24
2.224,-0.18,0.68,-0.22
2.226,-0.15,0.71,-0.20
2.229,-0.13,0.75,-0.15
2.230,-0.11,0.79,-0.11
2.233,-0.09,0.84,-0.05
2.236,-0.04,0.89,0.00
2.237,-0.04,0.94,0.06
2.240,-0.01,1.00,0.11
2.242,0.01,1.07,0.15
2.244,0.02,1.11,0.19
2.246,0.03,1.15,0.21
2.249,0.05,1.16,0.20
2.251,0.05,1.15,0.18
2.254,0.04,1.14,0.14
2.256,0.05,1.15,0.11
2.258,0.06,1.13,0.09
2.261,0.08,1.13,0.07
2.263,0.09,1.13,0.05
2.265,0.11,1.14,0.04
2.267,0.12,1.13,0.02
2.270,0.12,1.12,0.02
2.272,0.14,1.11,0.01
2.276,0.13,1.10,0.01
2.277,0.13,1.09,0.01
2.279,0.13,1.09,0.01
2.281,0.14,1.09,0.02
2.284,0.14,1.09,0.02
2.286,0.13,1.10,0.03
2.288,0.13,1.10,0.04
2.291,0.13,1.10,0.05
2.293,0.12,1.10,0.05
2.296,0.13,1.10,0.06
2.298,0.12,1.09,0.07
2.300,0.11,1.09,0.08
2.302,0.11,1.09,0.08
2.305,0.09,1.09,0.09
2.307,0.09,1.09,0.09
2.309,0.07,1.09,0.10
2.312,0.05,1.08,0.10
2.314,0.05,1.10,0.11
2.316,0.03,1.09,0.11
2.320,0.02,1.10,0.11
2.328,0.04,1.11,0.12
2.328,0.03,1.11,0.12
2.328,0.04,1.10,0.12
2.328,0.02,1.09,0.11
2.330,0.03,1.09,0.12
2.333,0.03,1.07,0.12
2.336,0.03,1.05,0.12
2.337,0.01,1.04,0.11
2.341,0.03,1.01,0.11
2.342,0.02,0.98,0.11
2.344,0.00,0.96,0.11
2.347,0.01,0.94,0.11
2.349,0.01,0.91,0.11
2.351,-0.01,0.89,0.11
2.354,-0.01,0.88,0.11
2.356,-0.02,0.89,0.11
2.358,-0.02,0.89,0.11
2.361,-0.01,0.90,0.10
2.363,0.00,0.91,0.09
2.365,0.02,0.93,0.07
2.368,0.03,0.96,0.06
2.370,0.06,1.00,0.04
2.372,0.06,1.03,0.04
2.375,0.09,1.07,0.04
2.377,0.11,1.09,0.03
2.379,0.12,1.12,0.03
2.382,0.14,1.15,0.03
2.384,0.16,1.17,0.03
2.386,0.19,1.19,0.03
2.388,0.22,1.22,0.03
2.392,0.25,1.23,0.02
2.393,0.29,1.24,0.02
2.396,0.32,1.24,0.02
2.398,0.35,1.24,0.02
2.400,0.40,1.22,0.02
2.403,0.44,1.21,0.02
2.405,0.49,1.19,0.02
2.407,0.54,1.17,0.03
2.410,0.58,1.14,0.04
2.412,0.63,1.10,0.04
2.414,0.67,1.07,0.05
2.416,0.71,1.05,0.07
2.419,0.76,1.00,0.07
2.421,0.80,0.97,0.08
2.424,0.85,0.95,0.09
2.426,0.91,0.93,0.10
2.428,0.97,0.91,0.11
2.430,1.02,0.90,0.11
2.433,1.09,0.88,0.11
2.436,1.15,0.86,0.11
2.437,1.22,0.83,0.10
2.440,1.28,0.78,0.09
2.442,1.35,0.74,0.07
2.444,1.43,0.69,0.04
2.447,1.50,0.66,-0.00
2.449,1.60,0.63,-0.05
2.451,1.69,0.60,-0.08
2.454,1.79,0.58,-0.10
2.456,1.87,0.56,-0.11
2.459,1.98,0.55,-0.11
2.461,2.07,0.53,-0.11
2.463,2.17,0.52,-0.10
2.466,2.26,0.50,-0.11
2.468,2.36,0.49,-0.11
2.470,2.46,0.47,-0.11
2.472,2.56,0.48,-0.11
2.476,2.65,0.46,-0.11
2.477,2.72,0.46,-0.11
2.479,2.80,0.45,-0.11
2.482,2.86,0.43,-0.12
2.484,2.91,0.42,-0.12
2.486,2.97,0.43,-0.13
2.489,3.00,0.42,-0.14
2.491,3.02,0.43,-0.14
2.493,3.03,0.46,-0.15
2.496,3.05,0.50,-0.15
2.498,3.02,0.54,-0.15
2.500,3.03,0.60,-0.15
2.503,3.03,0.66,-0.16
2.505,2.99,0.72,-0.17
2.507,2.94,0.77,-0.17
2.510,2.90,0.80,-0.17
2.512,2.82,0.83,-0.18
2.514,2.78,0.84,-0.18
2.516,2.70,0.86,-0.17
2.519,2.63,0.85,-0.15
2.521,2.52,0.83,-0.14
2.524,2.45,0.80,-0.12
2.526,2.34,0.77,-0.10
2.528,2.24,0.73,-0.08
2.530,2.19,0.70,-0.06
2.533,2.15,0.64,-0.05
2.536,2.11,0.57,-0.03
2.537,2.08,0.48,-0.02
2.540,2.07,0.37,0.00
2.542,2.07,0.24,0.01
2.544,2.07,0.12,0.03
2.547,2.08,-0.01,0.03
2.549,2.12,-0.15,0.04
2.551,2.15,-0.28,0.04
2.554,2.19,-0.42,0.04
2.556,2.22,-0.54,0.05
2.559,2.26,-0.66,0.04
2.561,2.31,-0.77,0.03
2.563,2.35,-0.84,0.02
2.565,2.39,-0.91,0.01
2.568,2.43,-0.97,-0.01
2.571,2.46,-1.00,-0.02
2.573,2.47,-1.00,-0.03
2.575,2.48,-1.01,-0.04
2.577,2.47,-1.01,-0.03
2.581,2.47,-0.98,-0.03
2.582,2.45,-0.95,-0.02
2.584,2.46,-0.86,-0.01
2.587,2.48,-0.77,0.00
2.589,2.48,-0.68,0.01
2.591,2.51,-0.57,0.01
2.593,2.51,-0.50,0.01
2.596,2.50,-0.45,0.02
2.598,2.50,-0.43,0.02
2.600,2.50,-0.42,0.02
2.602,2.50,-0.42,0.02
2.605,2.48,-0.42,0.03
2.607,2.46,-0.42,0.03
2.610,2.44,-0.41,0.04
2.612,2.42,-0.42,0.05
2.614,2.37,-0.43,0.07
2.617,2.34,-0.44,0.09
2.619,2.31,-0.45,0.11
2.621,2.29,-0.46,0.14
2.624,2.26,-0.45,0.17
2.626,2.23,-0.46,0.20
2.628,2.21,-0.46,0.23
2.630,2.19,-0.46,0.25
2.633,2.17,-0.47,0.27
2.636,2.16,-0.51,0.29
2.638,2.14,-0.54,0.31
2.640,2.11,-0.60,0.31
2.642,2.10,-0.67,0.31
2.645,2.08,-0.74,0.31
2.647,2.07,-0.83,0.30
2.649,2.04,-0.92,0.29
2.652,2.02,-1.00,0.28
2.654,2.00,-1.09,0.28
2.656,1.98,-1.19,0.26
2.659,1.96,-1.27,0.26
2.661,1.92,-1.36,0.26
2.663,1.89,-1.45,0.26
2.665,1.85,-1.52,0.27
2.668,1.83,-1.59,0.27
2.670,1.79,-1.67,0.27
2.672,1.77,-1.73,0.26
2.675,1.75,-1.77,0.26
2.677,1.74,-1.82,0.26
2.680,1.73,-1.82,0.25
2.682,1.72,-1.81,0.24
2.684,1.72,-1.79,0.24
2.687,1.70,-1.77,0.23
2.689,1.68,-1.76,0.23
2.692,1.69,-1.73,0.23
2.694,1.64,-1.72,0.24
2.698,1.63,-1.70,0.24
2.698,1.60,-1.70,0.25
2.700,1.57,-1.68,0.26
2.703,1.53,-1.67,0.27
2.705,1.49,-1.68,0.28
2.707,1.46,-1.70,0.28
2.710,1.43,-1.70,0.29
2.712,1.39,-1.66,0.30
2.714,1.36,-1.60,0.32
2.717,1.33,-1.53,0.33
2.719,1.29,-1.47,0.34
2.723,1.26,-1.41,0.36
2.724,1.22,-1.36,0.36
2.727,1.19,-1.30,0.37
2.728,1.15,-1.24,0.38
2.731,1.12,-1.16,0.38
2.733,1.09,-1.10,0.39
2.736,1.05,-1.04,0.39
2.738,1.01,-0.97,0.38
2.740,0.96,-0.91,0.38
2.742,0.92,-0.85,0.39
2.745,0.87,-0.77,0.40
2.747,0.82,-0.70,0.41
2.749,0.76,-0.63,0.43
2.751,0.71,-0.55,0.44
2.754,0.65,-0.51,0.45
2.756,0.60,-0.43,0.45
2.759,0.55,-0.37,0.45
2.761,0.50,-0.33,0.45
2.763,0.44,-0.29,0.44
2.765,0.39,-0.28,0.43
2.768,0.33,-0.26,0.43
2.770,0.30,-0.25,0.42
2.773,0.25,-0.24,0.41
2.775,0.21,-0.23,0.41
2.777,0.16,-0.24,0.39
2.779,0.13,-0.20,0.40
2.782,0.08,-0.21,0.40
2.784,0.05,-0.19,0.41
2.786,0.01,-0.21,0.42
2.790,-0.03,-0.22,0.42
2.803,-0.06,-0.22,0.43
2.803,-0.10,-0.24,0.43
2.803,-0.14,-0.25,0.43
2.803,-0.15,-0.27,0.44
2.803,-0.19,-0.28,0.45
2.803,-0.23,-0.29,0.46
2.805,-0.26,-0.31,0.47
2.807,-0.29,-0.31,0.47
2.810,-0.34,-0.32,0.48
2.812,-0.36,-0.31,0.48
2.814,-0.40,-0.31,0.47
2.817,-0.43,-0.30,0.47
2.819,-0.48,-0.29,0.47
2.821,-0.53,-0.29,0.47
2.824,-0.58,-0.28,0.46
2.826,-0.63,-0.26,0.45
2.828,-0.69,-0.26,0.44
2.831,-0.75,-0.25,0.42
2.833,-0.80,-0.24,0.41
2.836,-0.86,-0.23,0.39
2.838,-0.93,-0.22,0.38
2.840,-0.98,-0.23,0.36
2.842,-1.04,-0.24,0.34
2.845,-1.09,-0.24,0.32
2.847,-1.14,-0.27,0.31
2.849,-1.19,-0.29,0.29
2.852,-1.24,-0.32,0.28
2.854,-1.28,-0.36,0.26
2.856,-1.32,-0.43,0.25
2.859,-1.37,-0.48,0.24
2.861,-1.39,-0.54,0.22
2.863,-1.42,-0.60,0.21
2.865,-1.44,-0.67,0.20
2.868,-1.45,-0.71,0.19
2.870,-1.45,-0.76,0.18
2.873,-1.46,-0.85,0.16
2.875,-1.45,-0.88,0.15
2.877,-1.44,-0.91,0.14
2.879,-1.43,-0.96,0.13
2.882,-1.42,-0.99,0.11
2.884,-1.39,-1.00,0.11
2.887,-1.35,-1.03,0.09
2.889,-1.32,-1.04,0.09
2.891,-1.27,-1.03,0.08
2.894,-1.23,-1.02,0.08
2.897,-1.18,-1.00,0.08
2.898,-1.12,-0.98,0.09
2.900,-1.04,-0.94,0.10
2.903,-0.98,-0.90,0.11
2.912,-0.90,-0.85,0.13
2.913,-0.82,-0.81,0.15
2.913,-0.74,-0.76,0.18
2.913,-0.66,-0.71,0.21
2.915,-0.56,-0.66,0.24
2.917,-0.47,-0.63,0.27
2.919,-0.39,-0.59,0.30
2.922,-0.30,-0.54,0.33
2.924,-0.21,-0.51,0.36
2.926,-0.13,-0.46,0.37
2.929,-0.05,-0.42,0.39
2.931,0.03,-0.37,0.40
2.933,0.10,-0.34,0.40
2.937,0.17,-0.29,0.40
2.938,0.23,-0.27,0.39
2.942,0.31,-0.23,0.39
2.943,0.37,-0.21,0.38
2.947,0.41,-0.19,0.37
2.947,0.49,-0.17,0.36
2.949,0.52,-0.16,0.37
2.952,0.55,-0.16,0.36
2.954,0.56,-0.14,0.36
2.956,0.56,-0.15,0.35
2.959,0.55,-0.16,0.36
2.961,0.54,-0.15,0.37
2.963,0.50,-0.18,0.36
2.966,0.45,-0.19,0.36
2.968,0.39,-0.22,0.36
2.970,0.33,-0.27,0.37
2.973,0.24,-0.31,0.37
2.975,0.16,-0.35,0.37
2.977,0.07,-0.40,0.36
2.980,-0.01,-0.45,0.35
2.982,-0.11,-0.48,0.33
2.985,-0.20,-0.51,0.29
2.987,-0.30,-0.53,0.26
2.989,-0.39,-0.50,0.22
2.991,-0.52,-0.45,0.16
2.994,-0.63,-0.36,0.11
2.996,-0.77,-0.20,0.06
2.998,-0.92,-0.01,0.01
3.000,-1.05,0.24,-0.05
3.003,-1.21,0.54,-0.10
3.005,-1.34,0.86,-0.14
3.007,-1.46,1.17,-0.17
3.010,-1.55,1.48,-0.19
3.012,-1.63,1.75,-0.21
3.014,-1.65,2.01,-0.23
3.017,-1.66,2.24,-0.24
3.019,-1.63,2.44,-0.25
3.021,-1.57,2.61,-0.26
3.024,-1.49,2.74,-0.24
3.026,-1.38,2.82,-0.22
3.029,-1.24,2.85,-0.20
3.031,-1.12,2.82,-0.17
3.033,-0.98,2.73,-0.14
3.036,-0.84,2.54,-0.12
3.038,-0.70,2.27,-0.09
3.040,-0.56,1.91,-0.06
3.042,-0.43,1.49,-0.02
3.045,-0.30,1.04,0.02
3.047,-0.17,0.57,0.06
3.049,-0.06,0.16,0.11
3.052,0.01,-0.17,0.15
3.054,0.06,-0.38,0.19
3.061,0.03,-0.51,0.22
3.062,-0.07,-0.58,0.23
3.064,-0.21,-0.52,0.24
3.064,-0.38,-0.29,0.29
3.068,-0.59,0.01,0.32
3.069,-0.75,0.34,0.34
3.070,-0.98,0.62,0.35
3.073,-1.13,0.84,0.34
3.075,-1.26,0.99,0.33
3.078,-1.39,1.12,0.33
3.080,-1.50,1.20,0.32
3.082,-1.56,1.24,0.32
3.084,-1.65,1.27,0.32
3.087,-1.74,1.28,0.31
3.089,-1.84,1.27,0.30
3.091,-1.91,1.24,0.29
3.094,-1.97,1.21,0.27
3.097,-2.00,1.17,0.25
3.098,-2.02,1.11,0.21
3.101,-2.03,1.01,0.15
3.103,-2.04,0.90,0.08
3.105,-2.02,0.82,0.03
3.108,-1.97,0.77,-0.00
3.111,-1.93,0.72,-0.01
3.112,-1.88,0.68,-0.02
3.115,-1.84,0.66,-0.01
3.117,-1.80,0.63,0.01
3.119,-1.75,0.64,0.03
3.121,-1.73,0.65,0.05
3.124,-1.69,0.68,0.07
3.127,-1.66,0.71,0.07
3.129,-1.65,0.73,0.06
3.131,-1.64,0.75,0.04
3.133,-1.62,0.76,0.01
3.137,-1.61,0.77,-0.03
3.138,-1.59,0.78,-0.08
3.140,-1.58,0.78,-0.13
3.142,-1.55,0.80,-0.17
3.145,-1.53,0.82,-0.21
3.147,-1.50,0.84,-0.25
3.150,-1.48,0.85,-0.28
3.152,-1.45,0.87,-0.33
3.154,-1.42,0.89,-0.37
3.157,-1.38,0.92,-0.41
3.159,-1.35,0.96,-0.46
3.161,-1.33,1.00,-0.51
3.164,-1.31,1.03,-0.55
3.166,-1.29,1.06,-0.58
3.168,-1.28,1.07,-0.61
3.170,-1.28,1.08,-0.63
3.182,-1.28,1.07,-0.63
3.183,-1.29,1.06,-0.63
3.183,-1.30,1.05,-0.61
3.183,-1.31,1.02,-0.58
3.183,-1.32,1.01,-0.54
3.185,-1.34,1.00,-0.48
3.187,-1.34,0.99,-0.40
3.189,-1.33,0.99,-0.31
3.191,-1.32,1.01,-0.22
3.194,-1.31,1.02,-0.12
3.197,-1.29,1.03,-0.04
3.198,-1.26,1.03,0.02
3.201,-1.24,1.05,0.06
3.203,-1.21,1.07,0.08
3.205,-1.18,1.08,0.09
3.208,-1.15,1.10,0.10
3.210,-1.12,1.10,0.10
3.212,-1.09,1.10,0.10
3.215,-1.06,1.11,0.10
3.217,-1.04,1.11,0.10
3.219,-1.02,1.10,0.11
3.222,-1.00,1.09,0.12
3.224,-0.99,1.08,0.13
3.226,-0.97,1.07,0.15
3.229,-0.96,1.06,0.17
3.231,-0.95,1.06,0.18
3.233,-0.93,1.05,0.19
3.237,-0.92,1.03,0.20
3.238,-0.93,1.01,0.21
3.240,-0.93,0.99,0.23
3.243,-0.92,0.98,0.24
3.245,-0.93,0.97,0.25
3.247,-0.94,0.96,0.25
3.250,-0.95,0.96,0.24
3.252,-0.96,0.96,0.23
3.254,-0.97,0.95,0.21
3.257,-0.97,0.94,0.19
3.259,-0.97,0.94,0.17
3.261,-0.98,0.95,0.15
3.264,-0.98,0.95,0.13
3.266,-0.98,0.95,0.11
3.268,-0.98,0.94,0.10
3.270,-0.98,0.93,0.08
3.273,-0.98,0.90,0.07
3.275,-0.98,0.88,0.06
3.278,-0.97,0.87,0.05
3.280,-0.96,0.84,0.05
3.282,-0.94,0.82,0.05
3.284,-0.93,0.80,0.04
3.287,-0.91,0.77,0.04
3.289,-0.89,0.75,0.03
3.291,-0.88,0.73,0.02
3.294,-0.86,0.71,0.02
3.297,-0.85,0.70,0.01
3.298,-0.84,0.70,-0.00
3.301,-0.82,0.70,-0.01
3.303,-0.81,0.71,-0.01
3.305,-0.82,0.71,-0.01
3.308,-0.82,0.71,-0.01
3.310,-0.82,0.73,-0.01
3.313,-0.81,0.75,-0.00
3.315,-0.80,0.78,0.00
3.317,-0.80,0.81,0.01
3.319,-0.79,0.83,0.00
3.322,-0.78,0.85,-0.00
3.324,-0.78,0.87,-0.01
3.326,-0.79,0.88,-0.02
3.329,-0.79,0.89,-0.02
3.331,-0.80,0.89,-0.03
3.333,-0.81,0.89,-0.03
3.337,-0.82,0.89,-0.04
3.338,-0.82,0.90,-0.04
3.340,-0.83,0.91,-0.04
3.342,-0.84,0.93,-0.05
3.345,-0.85,0.94,-0.05
3.347,-0.86,0.95,-0.05
3.350,-0.87,0.98,-0.05
3.352,-0.88,1.00,-0.06
3.354,-0.90,1.03,-0.07
3.357,-0.91,1.05,-0.08
3.359,-0.92,1.08,-0.08
3.361,-0.93,1.11,-0.08
3.364,-0.93,1.14,-0.08
3.366,-0.94,1.16,-0.09
3.368,-0.94,1.18,-0.10
3.370,-0.95,1.19,-0.11
3.373,-0.96,1.20,-0.12
3.375,-0.96,1.20,-0.13
3.377,-0.97,1.19,-0.15
3.380,-0.99,1.20,-0.17
3.382,-0.99,1.21,-0.18
3.385,-0.99,1.21,-0.19
3.387,-0.99,1.22,-0.20
3.389,-0.98,1.22,-0.21
3.391,-0.98,1.23,-0.23
3.394,-0.98,1.24,-0.25
3.397,-0.97,1.24,-0.28
3.398,-0.97,1.25,-0.30
3.401,-0.97,1.25,-0.32
3.403,-0.96,1.26,-0.34
3.405,-0.95,1.26,-0.35
3.408,-0.94,1.26,-0.37
3.410,-0.93,1.27,-0.38
3.413,-0.90,1.27,-0.39
3.415,-0.88,1.29,-0.40
3.417,-0.87,1.31,-0.40
3.419,-0.84,1.32,-0.40
3.422,-0.82,1.33,-0.41
3.424,-0.80,1.34,-0.41
3.426,-0.78,1.36,-0.40
3.429,-0.76,1.36,-0.40
3.431,-0.74,1.37,-0.40
3.433,-0.72,1.38,-0.39
3.437,-0.69,1.38,-0.39
3.438,-0.67,1.38,-0.38
3.442,-0.66,1.39,-0.38
3.443,-0.64,1.41,-0.38
3.445,-0.63,1.42,-0.38
3.447,-0.61,1.42,-0.38
3.450,-0.60,1.43,-0.38
3.452,-0.59,1.43,-0.38
3.454,-0.58,1.42,-0.38
3.457,-0.57,1.41,-0.38
3.459,-0.56,1.40,-0.37
3.461,-0.55,1.40,-0.37
3.465,-0.54,1.37,-0.36
3.466,-0.53,1.35,-0.35
3.468,-0.52,1.31,-0.34
3.470,-0.51,1.27,-0.33
3.473,-0.50,1.23,-0.32
3.475,-0.49,1.18,-0.30
3.477,-0.47,1.12,-0.29
3.480,-0.47,1.08,-0.27
3.482,-0.45,1.02,-0.25
3.484,-0.45,0.96,-0.23
3.487,-0.43,0.90,-0.21
3.489,-0.42,0.83,-0.18
3.491,-0.41,0.78,-0.16
3.494,-0.40,0.72,-0.13
3.497,-0.39,0.65,-0.11
3.498,-0.39,0.61,-0.09
3.501,-0.38,0.56,-0.08
3.503,-0.37,0.52,-0.07
3.505,-0.36,0.48,-0.05
3.509,-0.35,0.44,-0.04
3.510,-0.34,0.42,-0.04
3.515,-0.31,0.40,-0.03
3.515,-0.29,0.39,-0.03
3.517,-0.25,0.38,-0.02
3.519,-0.21,0.37,-0.01
3.522,-0.16,0.34,-0.01
3.524,-0.11,0.33,-0.01
3.526,-0.05,0.32,-0.02
3.529,0.02,0.30,-0.02
3.531,0.09,0.28,-0.02
3.533,0.16,0.25,-0.01
3.537,0.23,0.22,-0.00
3.538,0.30,0.18,0.01
3.540,0.36,0.13,0.01
3.543,0.42,0.06,0.03
3.545,0.47,-0.00,0.05
3.547,0.53,-0.06,0.07
3.550,0.59,-0.12,0.10
3.552,0.66,-0.17,0.13
3.554,0.73,-0.21,0.16
3.557,0.80,-0.25,0.19
3.559,0.88,-0.26,0.21
3.561,0.96,-0.25,0.23
3.564,1.04,-0.24,0.25
3.566,1.13,-0.22,0.25
3.568,1.22,-0.21,0.26
3.571,1.30,-0.21,0.27
3.573,1.39,-0.22,0.27
3.576,1.47,-0.26,0.28
3.578,1.54,-0.29,0.28
3.580,1.62,-0.37,0.28
3.583,1.70,-0.43,0.27
3.585,1.77,-0.49,0.26
3.599,1.84,-0.54,0.23
3.599,1.92,-0.58,0.20
3.599,2.01,-0.60,0.16
3.599,2.11,-0.61,0.12
3.600,2.21,-0.60,0.08
3.600,2.33,-0.57,0.04
3.601,2.46,-0.52,0.01
3.603,2.58,-0.44,-0.02
3.606,2.70,-0.35,-0.04
3.612,2.82,-0.26,-0.06
3.613,2.91,-0.17,-0.07
3.613,3.00,-0.07,-0.09
3.615,3.06,0.03,-0.11
3.618,3.11,0.14,-0.13
3.620,3.15,0.24,-0.15
3.622,3.17,0.32,-0.17
3.625,3.19,0.41,-0.19
3.636,3.20,0.47,-0.20
3.637,3.21,0.52,-0.22
3.637,3.22,0.56,-0.24
3.641,3.21,0.57,-0.25
3.641,3.20,0.58,-0.27
3.641,3.17,0.57,-0.28
3.641,3.13,0.54,-0.29
3.644,3.08,0.49,-0.30
3.646,3.00,0.43,-0.31
3.656,2.91,0.37,-0.32
3.656,2.82,0.28,-0.32
3.657,2.72,0.19,-0.30
3.657,2.63,0.09,-0.28
3.657,2.55,-0.01,-0.26
3.659,2.49,-0.10,-0.25
3.662,2.45,-0.20,-0.24
3.664,2.42,-0.30,-0.24
3.666,2.39,-0.39,-0.23
3.669,2.36,-0.52,-0.24
3.671,2.35,-0.66,-0.24
3.673,2.34,-0.80,-0.24
3.676,2.33,-0.94,-0.24
3.678,2.32,-1.05,-0.24
3.680,2.32,-1.17,-0.26
3.682,2.32,-1.25,-0.27
3.685,2.34,-1.31,-0.30
3.687,2.36,-1.32,-0.32
3.689,2.39,-1.33,-0.35
3.692,2.43,-1.29,-0.37
3.694,2.47,-1.23,-0.38
3.697,2.53,-1.15,-0.38
3.699,2.57,-1.06,-0.38
3.701,2.61,-0.96,-0.37
3.703,2.66,-0.86,-0.35
3.706,2.69,-0.74,-0.33
3.708,2.72,-0.64,-0.30
3.710,2.76,-0.55,-0.28
3.713,2.77,-0.44,-0.25
3.715,2.79,-0.35,-0.22
3.718,2.79,-0.24,-0.20
3.720,2.81,-0.14,-0.18
3.722,2.83,-0.06,-0.16
3.724,2.83,0.03,-0.14
3.727,2.82,0.10,-0.14
3.729,2.82,0.15,-0.14
3.731,2.79,0.18,-0.14
3.734,2.77,0.19,-0.15
3.736,2.75,0.19,-0.15
