time,wx,wy,wz
149.615,-0.44,0.90,1.42
149.617,-0.41,0.93,1.42
149.619,-0.37,0.96,1.42
149.622,-0.35,1.01,1.41
149.624,-0.32,1.06,1.39
149.627,-0.29,1.12,1.37
149.631,-0.27,1.20,1.35
149.631,-0.25,1.26,1.33
149.633,-0.24,1.33,1.31
149.636,-0.23,1.39,1.28
149.638,-0.20,1.43,1.25
149.641,-0.19,1.46,1.21
149.643,-0.19,1.51,1.18
149.645,-0.19,1.55,1.14
149.647,-0.17,1.58,1.12
149.650,-0.15,1.62,1.09
149.652,-0.15,1.66,1.06
149.654,-0.13,1.68,1.04
149.657,-0.12,1.72,1.02
149.659,-0.11,1.74,1.00
149.662,-0.09,1.75,0.98
149.664,-0.09,1.78,0.98
149.666,-0.09,1.80,0.98
149.669,-0.09,1.82,0.97
149.671,-0.11,1.85,0.97
149.673,-0.13,1.87,0.96
149.675,-0.15,1.89,0.96
149.678,-0.17,1.91,0.95
149.680,-0.19,1.92,0.95
149.682,-0.20,1.94,0.96
149.685,-0.22,1.96,0.97
149.687,-0.24,1.96,0.98
149.690,-0.25,1.94,0.98
149.692,-0.25,1.92,0.98
149.694,-0.28,1.91,0.99
149.696,-0.31,1.88,0.99
149.699,-0.33,1.84,1.01
149.701,-0.36,1.81,1.02
149.703,-0.40,1.78,1.04
149.706,-0.44,1.76,1.06
149.708,-0.48,1.73,1.07
149.710,-0.52,1.71,1.08
149.713,-0.55,1.68,1.10
149.715,-0.59,1.66,1.11
149.717,-0.61,1.63,1.12
149.720,-0.64,1.59,1.13
149.722,-0.66,1.56,1.14
149.726,-0.67,1.51,1.14
149.730,-0.68,1.47,1.13
149.730,-0.69,1.42,1.12
149.732,-0.70,1.38,1.11
149.734,-0.70,1.34,1.09
149.736,-0.70,1.31,1.07
149.738,-0.70,1.28,1.06
149.760,-0.69,1.26,1.04
149.761,-0.69,1.23,1.02
149.761,-0.69,1.22,0.99
149.761,-0.69,1.22,0.97
149.761,-0.69,1.22,0.96
149.761,-0.69,1.22,0.93
149.762,-0.68,1.23,0.92
149.762,-0.68,1.22,0.90
149.762,-0.67,1.23,0.88
149.763,-0.67,1.25,0.85
149.764,-0.65,1.26,0.82
149.766,-0.64,1.28,0.79
149.768,-0.63,1.30,0.76
149.771,-0.62,1.31,0.72
149.775,-0.61,1.33,0.68
149.776,-0.61,1.36,0.64
149.779,-0.61,1.37,0.59
149.782,-0.61,1.38,0.54
149.782,-0.61,1.40,0.48
149.785,-0.62,1.42,0.42
149.788,-0.63,1.44,0.36
149.790,-0.64,1.46,0.30
149.792,-0.64,1.47,0.25
149.795,-0.65,1.48,0.20
149.797,-0.66,1.47,0.15
149.799,-0.67,1.46,0.11
149.801,-0.68,1.44,0.07
149.803,-0.68,1.41,0.05
149.805,-0.67,1.38,0.04
149.808,-0.65,1.34,0.04
149.811,-0.63,1.29,0.04
149.815,-0.60,1.25,0.05
149.815,-0.57,1.19,0.07
149.817,-0.52,1.12,0.08
149.820,-0.48,1.04,0.09
149.822,-0.44,0.95,0.11
149.825,-0.38,0.85,0.12
149.827,-0.32,0.75,0.14
149.830,-0.26,0.65,0.14
149.831,-0.18,0.54,0.14
149.834,-0.11,0.45,0.13
149.836,-0.04,0.36,0.12
149.838,0.03,0.29,0.10
149.842,0.10,0.23,0.08
149.843,0.16,0.18,0.05
149.845,0.22,0.14,0.01
149.848,0.28,0.11,-0.03
149.850,0.35,0.09,-0.09
149.852,0.43,0.07,-0.16
149.855,0.52,0.05,-0.24
149.861,0.61,0.04,-0.32
149.861,0.70,0.03,-0.42
149.864,0.78,0.01,-0.51
149.865,0.85,-0.02,-0.59
149.866,0.90,-0.05,-0.66
149.869,0.94,-0.08,-0.73
149.871,0.98,-0.09,-0.79
149.896,1.01,-0.10,-0.85
149.897,1.03,-0.11,-0.91
149.897,1.06,-0.10,-0.97
149.899,1.09,-0.09,-1.04
149.899,1.12,-0.07,-1.10
149.899,1.15,-0.05,-1.16
149.899,1.18,-0.03,-1.22
149.899,1.20,-0.00,-1.27
149.900,1.22,0.02,-1.32
149.900,1.24,0.03,-1.36
149.900,1.25,0.06,-1.40
149.900,1.24,0.08,-1.44
149.902,1.22,0.11,-1.48
149.904,1.19,0.14,-1.53
149.906,1.15,0.17,-1.59
149.909,1.11,0.19,-1.66
149.912,1.06,0.23,-1.73
149.916,1.00,0.25,-1.82
149.917,0.93,0.28,-1.90
149.936,0.87,0.31,-1.99
149.936,0.81,0.36,-2.08
149.937,0.74,0.39,-2.17
149.937,0.69,0.41,-2.26
149.937,0.65,0.42,-2.34
149.937,0.61,0.42,-2.41
149.937,0.59,0.42,-2.47
149.938,0.59,0.42,-2.51
149.938,0.59,0.42,-2.53
149.939,0.62,0.41,-2.54
149.942,0.67,0.41,-2.54
149.943,0.74,0.39,-2.52
149.946,0.82,0.35,-2.50
149.948,0.94,0.28,-2.44
149.950,1.07,0.20,-2.36
149.952,1.21,0.05,-2.24
149.955,1.36,-0.08,-2.09
149.961,1.53,-0.21,-1.92
149.961,1.70,-0.33,-1.74
149.964,1.85,-0.48,-1.57
149.964,2.00,-0.66,-1.39
149.966,2.12,-0.86,-1.23
149.969,2.24,-1.09,-1.07
149.971,2.33,-1.33,-0.92
149.973,2.41,-1.55,-0.80
149.994,2.46,-1.75,-0.68
149.995,2.51,-1.91,-0.57
149.995,2.52,-2.02,-0.48
149.995,2.52,-2.09,-0.41
149.995,2.49,-2.09,-0.36
149.995,2.43,-2.06,-0.33
149.995,2.36,-2.01,-0.32
149.995,2.29,-1.95,-0.33
149.995,2.21,-1.91,-0.33
149.997,2.14,-1.88,-0.34
149.999,2.08,-1.85,-0.34
150.002,2.03,-1.83,-0.36
150.003,1.99,-1.78,-0.38
150.006,1.96,-1.70,-0.40
150.008,1.93,-1.60,-0.44
150.010,1.90,-1.50,-0.47
150.014,1.89,-1.40,-0.52
150.015,1.88,-1.29,-0.58
150.018,1.88,-1.18,-0.64
150.020,1.86,-1.06,-0.71
150.022,1.85,-0.97,-0.78
150.024,1.82,-0.85,-0.85
150.027,1.76,-0.72,-0.92
150.030,1.67,-0.61,-0.99
150.032,1.55,-0.52,-1.05
150.034,1.42,-0.45,-1.11
150.036,1.26,-0.42,-1.16
150.039,1.12,-0.40,-1.21
150.042,0.99,-0.39,-1.25
150.043,0.87,-0.38,-1.29
150.046,0.75,-0.37,-1.32
150.048,0.62,-0.34,-1.35
150.050,0.50,-0.29,-1.38
150.053,0.40,-0.23,-1.39
150.055,0.31,-0.16,-1.41
150.058,0.22,-0.09,-1.42
150.060,0.14,-0.03,-1.42
150.062,0.07,0.01,-1.41
150.068,0.00,0.03,-1.40
150.068,-0.06,0.05,-1.39
150.069,-0.12,0.06,-1.39
150.071,-0.16,0.05,-1.39
150.073,-0.20,0.05,-1.39
150.076,-0.25,0.03,-1.39
150.078,-0.32,0.01,-1.38
150.083,-0.34,-0.02,-1.37
150.083,-0.36,-0.04,-1.35
150.085,-0.37,-0.05,-1.34
150.088,-0.37,-0.07,-1.33
150.090,-0.34,-0.10,-1.31
150.096,-0.33,-0.13,-1.29
150.096,-0.31,-0.17,-1.27
150.097,-0.30,-0.20,-1.25
150.099,-0.28,-0.24,-1.23
150.102,-0.26,-0.28,-1.21
150.104,-0.23,-0.30,-1.20
150.106,-0.20,-0.32,-1.17
150.129,-0.16,-0.35,-1.14
150.130,-0.13,-0.37,-1.09
150.130,-0.08,-0.40,-1.04
150.130,-0.04,-0.43,-0.99
150.130,0.01,-0.48,-0.93
150.130,0.07,-0.52,-0.88
150.130,0.12,-0.55,-0.84
150.130,0.17,-0.56,-0.81
150.131,0.21,-0.56,-0.77
150.131,0.27,-0.55,-0.73
150.132,0.31,-0.56,-0.68
150.134,0.34,-0.56,-0.63
150.136,0.38,-0.56,-0.58
150.139,0.41,-0.55,-0.53
150.142,0.42,-0.53,-0.48
150.143,0.45,-0.53,-0.43
150.145,0.47,-0.54,-0.37
150.151,0.48,-0.53,-0.32
150.151,0.49,-0.52,-0.27
150.152,0.49,-0.50,-0.21
150.155,0.48,-0.47,-0.15
150.157,0.49,-0.46,-0.09
150.160,0.48,-0.43,-0.04
150.163,0.47,-0.40,0.01
150.164,0.46,-0.36,0.06
150.166,0.44,-0.33,0.11
150.169,0.42,-0.33,0.16
150.171,0.39,-0.32,0.21
150.173,0.34,-0.32,0.26
150.179,0.31,-0.34,0.31
150.180,0.27,-0.36,0.36
150.181,0.22,-0.38,0.40
150.183,0.18,-0.40,0.44
150.185,0.14,-0.42,0.49
150.188,0.10,-0.45,0.54
150.190,0.06,-0.48,0.58
150.214,0.02,-0.51,0.62
150.215,-0.01,-0.54,0.66
150.215,-0.04,-0.57,0.70
150.215,-0.07,-0.60,0.74
150.215,-0.11,-0.65,0.77
150.215,-0.14,-0.69,0.80
150.215,-0.18,-0.73,0.84
150.216,-0.21,-0.79,0.87
150.216,-0.25,-0.84,0.90
150.216,-0.30,-0.89,0.92
150.216,-0.35,-0.94,0.95
150.218,-0.39,-0.99,0.97
150.221,-0.45,-1.03,0.99
150.223,-0.50,-1.09,1.01
150.225,-0.54,-1.12,1.03
150.227,-0.60,-1.15,1.04
150.231,-0.65,-1.16,1.04
150.233,-0.70,-1.15,1.04
150.237,-0.75,-1.13,1.02
150.237,-0.79,-1.09,1.00
150.239,-0.83,-1.02,0.96
150.242,-0.85,-0.93,0.92
150.243,-0.85,-0.84,0.85
150.245,-0.84,-0.73,0.78
150.248,-0.84,-0.59,0.70
150.250,-0.81,-0.46,0.62
150.252,-0.76,-0.34,0.53
150.255,-0.71,-0.21,0.43
150.257,-0.64,-0.11,0.34
150.260,-0.57,-0.02,0.25
150.262,-0.49,0.02,0.15
150.264,-0.40,0.05,0.06
150.267,-0.32,0.07,-0.04
150.269,-0.22,0.06,-0.13
150.271,-0.13,0.03,-0.21
150.273,-0.03,-0.01,-0.29
150.276,0.06,-0.06,-0.36
150.278,0.15,-0.11,-0.44
150.281,0.24,-0.18,-0.51
150.283,0.36,-0.29,-0.58
150.285,0.47,-0.39,-0.64
150.287,0.60,-0.51,-0.70
150.290,0.73,-0.63,-0.75
150.293,0.83,-0.73,-0.78
150.295,0.94,-0.86,-0.81
150.297,1.02,-0.99,-0.82
150.300,1.08,-1.12,-0.83
150.302,1.12,-1.28,-0.83
150.304,1.14,-1.45,-0.82
150.306,1.10,-1.62,-0.79
150.308,1.04,-1.79,-0.76
150.311,0.96,-1.95,-0.71
150.313,0.86,-2.07,-0.66
150.317,0.77,-2.13,-0.60
150.318,0.68,-2.10,-0.54
150.320,0.58,-1.98,-0.47
150.323,0.52,-1.83,-0.40
150.325,0.46,-1.64,-0.32
150.330,0.44,-1.45,-0.21
150.331,0.43,-1.28,-0.10
150.340,0.42,-1.13,0.03
150.340,0.40,-1.02,0.16
150.340,0.35,-0.93,0.29
150.341,0.28,-0.89,0.41
150.365,0.19,-0.89,0.51
150.365,0.09,-0.93,0.59
150.365,-0.03,-1.02,0.65
150.365,-0.14,-1.19,0.70
150.366,-0.25,-1.39,0.72
150.366,-0.37,-1.60,0.72
150.366,-0.47,-1.83,0.71
150.366,-0.54,-2.04,0.66
150.366,-0.58,-2.17,0.60
150.366,-0.57,-2.26,0.52
150.366,-0.53,-2.26,0.44
150.367,-0.45,-2.20,0.36
150.369,-0.33,-2.11,0.29
150.371,-0.20,-1.97,0.23
150.373,-0.07,-1.76,0.19
150.376,0.03,-1.50,0.17
150.378,0.07,-1.23,0.15
150.381,0.03,-0.98,0.12
150.383,-0.08,-0.80,0.06
150.385,-0.26,-0.72,-0.00
150.387,-0.50,-0.74,-0.07
150.390,-0.74,-0.85,-0.14
150.392,-0.97,-0.97,-0.20
150.394,-1.17,-1.06,-0.23
150.398,-1.30,-1.08,-0.25
150.399,-1.36,-1.02,-0.27
150.402,-1.36,-0.88,-0.31
150.404,-1.30,-0.70,-0.36
150.406,-1.19,-0.52,-0.41
150.408,-1.06,-0.31,-0.45
150.412,-0.93,-0.06,-0.48
150.413,-0.79,0.22,-0.50
150.416,-0.63,0.50,-0.52
150.418,-0.47,0.76,-0.53
150.420,-0.31,0.99,-0.52
150.423,-0.13,1.15,-0.49
150.425,0.03,1.26,-0.44
150.446,0.20,1.28,-0.37
150.447,0.34,1.24,-0.29
150.447,0.46,1.13,-0.18
150.447,0.55,0.96,-0.05
150.447,0.60,0.73,0.09
150.447,0.61,0.51,0.24
150.447,0.59,0.27,0.41
150.447,0.53,0.09,0.57
150.448,0.46,-0.04,0.75
150.449,0.35,-0.12,0.92
150.450,0.22,-0.14,1.08
150.452,0.10,-0.12,1.24
150.455,-0.04,-0.04,1.39
150.457,-0.14,0.05,1.52
150.460,-0.23,0.18,1.63
150.462,-0.30,0.34,1.72
150.464,-0.35,0.53,1.79
150.468,-0.38,0.69,1.85
150.469,-0.41,0.84,1.88
150.471,-0.44,0.98,1.90
150.473,-0.47,1.06,1.89
150.476,-0.50,1.12,1.86
150.479,-0.55,1.14,1.80
150.481,-0.58,1.11,1.74
150.483,-0.63,1.03,1.67
150.485,-0.69,0.91,1.60
150.487,-0.75,0.77,1.53
150.490,-0.81,0.61,1.47
150.492,-0.88,0.46,1.43
150.495,-0.93,0.33,1.41
150.497,-0.98,0.24,1.40
150.500,-1.02,0.20,1.39
150.502,-1.06,0.19,1.38
150.504,-1.08,0.20,1.37
150.506,-1.11,0.24,1.35
150.508,-1.14,0.29,1.33
150.514,-1.16,0.35,1.29
150.515,-1.18,0.40,1.26
150.516,-1.18,0.42,1.23
150.518,-1.20,0.42,1.20
150.549,-1.21,0.41,1.20
150.550,-1.23,0.41,1.20
150.550,-1.24,0.39,1.20
150.550,-1.24,0.37,1.20
150.550,-1.22,0.36,1.20
150.550,-1.22,0.35,1.21
150.551,-1.19,0.33,1.21
150.551,-1.17,0.33,1.22
150.551,-1.14,0.34,1.24
150.551,-1.10,0.37,1.25
150.551,-1.05,0.41,1.27
150.551,-0.97,0.46,1.29
150.551,-0.92,0.52,1.31
150.552,-0.85,0.54,1.33
150.553,-0.78,0.56,1.36
150.555,-0.71,0.58,1.39
150.557,-0.65,0.59,1.41
150.560,-0.60,0.61,1.42
150.562,-0.55,0.62,1.43
150.564,-0.51,0.64,1.43
150.569,-0.46,0.68,1.44
150.569,-0.43,0.74,1.43
150.571,-0.37,0.78,1.43
150.573,-0.33,0.85,1.42
150.576,-0.30,0.93,1.40
150.578,-0.25,1.01,1.38
150.580,-0.20,1.08,1.36
150.584,-0.17,1.16,1.32
150.585,-0.13,1.23,1.29
150.588,-0.09,1.28,1.26
150.591,-0.06,1.34,1.22
150.592,-0.04,1.39,1.18
150.595,-0.02,1.44,1.15
150.597,-0.00,1.49,1.11
150.599,0.01,1.53,1.08
150.602,0.01,1.58,1.05
150.604,0.02,1.62,1.03
150.606,0.02,1.66,1.00
150.609,0.02,1.69,0.98
150.612,0.02,1.72,0.97
150.613,0.02,1.74,0.96
150.615,0.02,1.75,0.96
150.618,0.01,1.75,0.96
150.621,0.00,1.75,0.95
150.623,-0.01,1.75,0.95
150.625,-0.03,1.76,0.94
150.627,-0.06,1.76,0.94
150.630,-0.07,1.75,0.94
150.633,-0.10,1.75,0.94
150.637,-0.12,1.74,0.94
150.637,-0.14,1.72,0.94
150.639,-0.18,1.71,0.94
150.643,-0.21,1.69,0.94
150.644,-0.25,1.67,0.94
150.646,-0.28,1.65,0.94
150.648,-0.32,1.63,0.94
150.650,-0.35,1.61,0.94
150.653,-0.39,1.58,0.94
150.655,-0.43,1.57,0.95
150.658,-0.47,1.55,0.96
150.660,-0.50,1.52,0.97
150.663,-0.55,1.50,0.98
150.665,-0.59,1.49,0.99
150.668,-0.62,1.46,0.99
150.670,-0.64,1.43,0.99
150.672,-0.67,1.41,0.99
150.674,-0.69,1.38,0.99
150.676,-0.71,1.34,0.99
150.683,-0.73,1.31,0.98
150.683,-0.73,1.27,0.99
150.684,-0.75,1.24,0.99
150.686,-0.76,1.21,0.98
150.688,-0.77,1.19,0.98
150.690,-0.78,1.18,0.97
150.692,-0.78,1.16,0.96
150.719,-0.78,1.16,0.96
150.720,-0.79,1.16,0.96
150.720,-0.80,1.19,0.95
150.720,-0.81,1.21,0.95
150.720,-0.80,1.23,0.95
150.720,-0.81,1.25,0.95
150.720,-0.79,1.26,0.95
150.721,-0.78,1.28,0.95
150.721,-0.77,1.29,0.94
150.721,-0.76,1.31,0.93
150.721,-0.74,1.31,0.92
150.721,-0.72,1.33,0.90
150.723,-0.70,1.34,0.88
150.725,-0.69,1.34,0.86
150.728,-0.67,1.34,0.83
150.730,-0.67,1.35,0.79
150.735,-0.65,1.36,0.74
150.737,-0.65,1.37,0.70
150.737,-0.64,1.38,0.64
150.739,-0.63,1.40,0.59
150.741,-0.64,1.40,0.53
150.743,-0.65,1.41,0.47
150.746,-0.66,1.41,0.41
150.748,-0.66,1.41,0.35
150.752,-0.68,1.40,0.30
150.753,-0.68,1.38,0.26
150.755,-0.69,1.35,0.22
150.757,-0.67,1.31,0.19
150.760,-0.67,1.28,0.17
150.762,-0.66,1.23,0.16
150.764,-0.64,1.17,0.15
150.768,-0.61,1.10,0.15
150.769,-0.58,1.03,0.14
150.771,-0.53,0.96,0.14
150.774,-0.49,0.89,0.14
150.776,-0.44,0.81,0.14
150.779,-0.39,0.72,0.14
150.781,-0.33,0.64,0.13
150.784,-0.28,0.56,0.13
150.785,-0.21,0.48,0.12
150.788,-0.16,0.42,0.11
150.790,-0.10,0.36,0.09
150.793,-0.04,0.31,0.07
150.799,0.01,0.27,0.05
150.800,0.07,0.24,0.01
150.804,0.13,0.22,-0.03
150.804,0.19,0.20,-0.08
150.805,0.26,0.19,-0.14
150.807,0.34,0.17,-0.21
150.809,0.41,0.16,-0.29
150.837,0.48,0.16,-0.38
150.838,0.56,0.17,-0.47
150.838,0.63,0.17,-0.56
150.838,0.69,0.17,-0.66
150.838,0.74,0.16,-0.75
150.838,0.78,0.16,-0.82
150.839,0.82,0.15,-0.89
150.839,0.85,0.14,-0.95
150.839,0.88,0.16,-1.01
150.839,0.91,0.18,-1.06
150.839,0.95,0.20,-1.11
150.840,0.98,0.23,-1.16
150.840,1.02,0.27,-1.21
150.842,1.05,0.30,-1.26
150.844,1.08,0.33,-1.31
150.846,1.10,0.36,-1.35
150.849,1.13,0.38,-1.39
150.851,1.14,0.41,-1.44
150.854,1.15,0.44,-1.49
150.855,1.14,0.46,-1.53
150.857,1.12,0.47,-1.57
150.860,1.10,0.48,-1.61
150.863,1.07,0.46,-1.67
150.864,1.03,0.46,-1.74
150.867,0.97,0.45,-1.81
150.870,0.91,0.42,-1.89
150.871,0.84,0.40,-1.97
150.874,0.78,0.38,-2.06
150.876,0.72,0.36,-2.15
150.881,0.66,0.34,-2.24
150.881,0.61,0.33,-2.32
150.884,0.56,0.32,-2.40
150.886,0.54,0.31,-2.48
150.888,0.52,0.29,-2.54
150.890,0.53,0.28,-2.58
150.893,0.55,0.27,-2.60
150.895,0.59,0.28,-2.60
150.897,0.66,0.27,-2.59
150.900,0.74,0.24,-2.55
150.903,0.83,0.17,-2.50
150.904,0.94,0.09,-2.42
150.907,1.11,0.00,-2.31
150.909,1.28,-0.10,-2.16
150.911,1.45,-0.23,-1.99
150.914,1.63,-0.37,-1.81
150.916,1.79,-0.53,-1.63
150.919,1.94,-0.70,-1.46
150.921,2.08,-0.91,-1.30
150.923,2.20,-1.13,-1.15
150.925,2.30,-1.37,-1.01
150.927,2.38,-1.63,-0.88
150.933,2.44,-1.86,-0.77
150.934,2.46,-2.05,-0.66
150.937,2.48,-2.18,-0.57
150.938,2.46,-2.25,-0.49
150.967,2.42,-2.27,-0.42
150.967,2.36,-2.23,-0.38
150.968,2.29,-2.16,-0.35
150.968,2.23,-2.09,-0.33
150.968,2.16,-2.04,-0.33
150.968,2.13,-2.01,-0.32
150.968,2.09,-1.99,-0.32
150.968,2.07,-2.00,-0.33
150.968,2.05,-1.99,-0.34
150.968,2.03,-1.94,-0.36
150.968,2.01,-1.87,-0.39
150.969,1.99,-1.78,-0.42
150.969,1.97,-1.69,-0.47
150.969,1.95,-1.58,-0.51
150.971,1.93,-1.47,-0.57
150.974,1.90,-1.38,-0.62
150.976,1.87,-1.31,-0.67
150.978,1.80,-1.21,-0.72
150.981,1.72,-1.12,-0.77
150.984,1.62,-1.03,-0.81
150.985,1.50,-0.95,-0.86
150.988,1.37,-0.89,-0.91
150.990,1.23,-0.85,-0.95
150.992,1.07,-0.83,-0.99
150.995,0.93,-0.80,-1.03
150.997,0.80,-0.79,-1.07
150.999,0.69,-0.79,-1.10
151.003,0.60,-0.80,-1.13
151.004,0.50,-0.83,-1.16
151.007,0.40,-0.83,-1.19
151.009,0.29,-0.78,-1.22
151.011,0.21,-0.71,-1.26
151.013,0.16,-0.65,-1.29
151.016,0.10,-0.56,-1.32
151.018,0.06,-0.49,-1.33
151.021,0.03,-0.45,-1.34
151.023,-0.02,-0.39,-1.33
151.025,-0.05,-0.36,-1.33
151.027,-0.07,-0.34,-1.32
151.030,-0.09,-0.35,-1.32
151.032,-0.11,-0.35,-1.32
151.035,-0.14,-0.37,-1.32
151.037,-0.16,-0.40,-1.31
151.039,-0.18,-0.42,-1.29
151.042,-0.21,-0.42,-1.27
151.044,-0.21,-0.45,-1.23
151.046,-0.19,-0.48,-1.20
151.048,-0.18,-0.51,-1.16
151.051,-0.16,-0.55,-1.14
151.054,-0.15,-0.56,-1.12
151.056,-0.14,-0.58,-1.11
151.058,-0.12,-0.58,-1.09
151.060,-0.09,-0.59,-1.07
151.063,-0.06,-0.59,-1.05
151.065,-0.02,-0.58,-1.03
151.068,0.01,-0.55,-1.00
151.071,0.06,-0.55,-0.96
151.072,0.11,-0.55,-0.92
151.074,0.15,-0.53,-0.88
151.077,0.20,-0.53,-0.83
151.079,0.25,-0.53,-0.79
151.081,0.30,-0.53,-0.73
151.083,0.35,-0.56,-0.67
151.086,0.40,-0.58,-0.62
151.088,0.44,-0.59,-0.56
151.090,0.48,-0.60,-0.52
151.093,0.52,-0.61,-0.47
151.095,0.55,-0.61,-0.41
151.103,0.58,-0.62,-0.35
151.103,0.61,-0.63,-0.29
151.104,0.63,-0.64,-0.23
151.137,0.64,-0.64,-0.18
151.137,0.64,-0.65,-0.12
151.138,0.64,-0.67,-0.07
151.138,0.64,-0.69,-0.01
151.138,0.62,-0.68,0.05
151.138,0.58,-0.66,0.10
151.138,0.57,-0.66,0.15
151.138,0.54,-0.64,0.20
151.139,0.50,-0.64,0.24
151.139,0.47,-0.63,0.29
151.139,0.43,-0.60,0.34
151.140,0.37,-0.60,0.38
151.140,0.32,-0.60,0.42
151.140,0.27,-0.61,0.47
151.140,0.21,-0.63,0.51
151.140,0.15,-0.65,0.55
151.141,0.09,-0.67,0.59
151.144,0.03,-0.70,0.64
151.146,-0.01,-0.74,0.68
151.148,-0.07,-0.75,0.71
151.151,-0.12,-0.77,0.74
151.153,-0.16,-0.80,0.77
151.155,-0.20,-0.80,0.80
151.158,-0.23,-0.82,0.83
151.160,-0.27,-0.84,0.86
151.163,-0.31,-0.85,0.88
151.164,-0.34,-0.89,0.91
151.167,-0.37,-0.91,0.93
151.169,-0.40,-0.93,0.94
151.171,-0.44,-0.96,0.96
151.174,-0.47,-0.98,0.98
151.177,-0.51,-1.01,0.99
151.179,-0.55,-1.04,1.00
151.181,-0.61,-1.06,1.00
151.183,-0.66,-1.07,1.01
151.186,-0.72,-1.08,1.00
151.188,-0.77,-1.07,1.00
151.190,-0.81,-1.07,0.98
151.193,-0.85,-1.04,0.96
151.195,-0.88,-0.98,0.92
151.201,-0.90,-0.92,0.87
151.201,-0.91,-0.85,0.82
151.210,-0.90,-0.76,0.76
151.211,-0.87,-0.67,0.69
151.211,-0.82,-0.58,0.62
151.211,-0.76,-0.49,0.55
151.212,-0.69,-0.41,0.47
151.240,-0.60,-0.34,0.39
151.241,-0.50,-0.30,0.30
151.242,-0.41,-0.24,0.21
151.242,-0.33,-0.18,0.12
151.242,-0.22,-0.14,0.02
151.242,-0.12,-0.12,-0.06
151.242,-0.03,-0.09,-0.14
151.243,0.06,-0.10,-0.21
151.243,0.16,-0.12,-0.28
151.243,0.25,-0.16,-0.36
151.243,0.34,-0.20,-0.42
151.243,0.45,-0.27,-0.49
151.243,0.56,-0.31,-0.55
151.245,0.68,-0.39,-0.62
151.247,0.80,-0.48,-0.67
151.249,0.91,-0.59,-0.71
151.253,0.99,-0.68,-0.73
151.258,1.07,-0.81,-0.75
151.259,1.10,-0.95,-0.76
151.259,1.12,-1.10,-0.76
151.260,1.10,-1.28,-0.75
151.263,1.06,-1.46,-0.73
151.265,0.99,-1.63,-0.71
151.267,0.91,-1.80,-0.67
151.271,0.82,-1.93,-0.63
151.272,0.74,-2.01,-0.58
151.274,0.66,-2.04,-0.53
151.276,0.60,-1.99,-0.47
151.279,0.56,-1.89,-0.41
151.281,0.53,-1.74,-0.34
151.283,0.51,-1.58,-0.25
151.287,0.52,-1.44,-0.15
151.288,0.51,-1.30,-0.04
151.290,0.49,-1.19,0.08
151.293,0.44,-1.12,0.19
151.295,0.36,-1.11,0.27
151.298,0.25,-1.20,0.34
151.300,0.11,-1.37,0.37
151.303,-0.04,-1.62,0.38
151.304,-0.18,-1.87,0.38
151.307,-0.31,-2.09,0.36
151.309,-0.42,-2.24,0.32
151.311,-0.49,-2.28,0.26
151.318,-0.53,-2.24,0.20
151.319,-0.54,-2.14,0.12
151.319,-0.52,-2.02,0.05
151.321,-0.50,-1.85,-0.02
151.323,-0.47,-1.67,-0.08
151.326,-0.44,-1.44,-0.12
151.328,-0.41,-1.19,-0.15
151.330,-0.40,-0.94,-0.16
151.356,-0.40,-0.75,-0.17
151.357,-0.43,-0.67,-0.17
151.357,-0.47,-0.70,-0.15
151.357,-0.54,-0.79,-0.13
151.357,-0.65,-0.87,-0.11
151.357,-0.76,-0.90,-0.10
151.357,-0.86,-0.87,-0.10
151.357,-0.93,-0.79,-0.13
151.358,-0.95,-0.69,-0.17
151.358,-0.92,-0.60,-0.22
151.358,-0.87,-0.51,-0.26
151.358,-0.80,-0.41,-0.28
151.362,-0.73,-0.30,-0.29
151.364,-0.68,-0.18,-0.28
151.365,-0.61,-0.06,-0.26
151.368,-0.52,0.06,-0.24
151.372,-0.42,0.17,-0.22
151.376,-0.31,0.27,-0.20
151.376,-0.18,0.35,-0.16
151.376,-0.06,0.40,-0.11
151.379,0.06,0.41,-0.04
151.382,0.15,0.38,0.04
151.383,0.21,0.32,0.13
151.387,0.25,0.25,0.24
151.388,0.26,0.17,0.36
151.390,0.24,0.09,0.48
151.393,0.21,0.02,0.63
151.395,0.16,0.00,0.78
151.398,0.10,-0.02,0.94
151.400,0.01,-0.01,1.09
151.404,-0.08,0.01,1.22
151.405,-0.17,0.03,1.34
151.407,-0.25,0.07,1.45
151.409,-0.32,0.11,1.54
151.411,-0.38,0.16,1.62
151.414,-0.42,0.21,1.67
151.416,-0.46,0.28,1.71
151.419,-0.48,0.35,1.73
151.421,-0.49,0.42,1.73
151.423,-0.51,0.48,1.72
151.425,-0.53,0.54,1.68
151.428,-0.55,0.58,1.63
151.430,-0.58,0.60,1.58
151.433,-0.61,0.59,1.52
151.437,-0.65,0.56,1.47
151.437,-0.68,0.49,1.42
151.440,-0.73,0.41,1.38
151.442,-0.77,0.33,1.35
151.444,-0.81,0.25,1.32
151.446,-0.84,0.19,1.30
151.453,-0.88,0.16,1.28
151.453,-0.91,0.14,1.27
151.454,-0.93,0.13,1.26
151.463,-0.96,0.13,1.26
151.464,-0.98,0.14,1.25
151.464,-1.00,0.14,1.25
151.464,-1.03,0.16,1.25
151.488,-1.06,0.17,1.25
151.489,-1.09,0.20,1.25
151.489,-1.10,0.21,1.25
